rxte_obsid,source_id,canonical_source,archive_target_name,reference_class,class_label,proposal_id,cycle,observation_start,duration,exposure,archive_identifier,mapping_method,mapping_confidence,separation_deg,ra,dec,archive_status,status,query_record,notes
40104-01-08-00,gx_339_4,GX 339-4,GX339-4,BH,BH,40104,4,51418.15082,3903.0,2260.0,AO4/P40104/40104-01-08-00,explicit_designation_and_independent_catalog_position,high,0.0009979335944064263,255.705,-48.789,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
40104-01-08-01,gx_339_4,GX 339-4,GX339-4,BH,BH,40104,4,51418.21613,3838.0,2734.0,AO4/P40104/40104-01-08-01,explicit_designation_and_independent_catalog_position,high,0.0009979335944064263,255.705,-48.789,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
40104-01-08-02,gx_339_4,GX 339-4,GX339-4,BH,BH,40104,4,51418.28069,6116.0,3157.0,AO4/P40104/40104-01-08-02,explicit_designation_and_independent_catalog_position,high,0.0009979335944064263,255.705,-48.789,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
40104-01-09-00,gx_339_4,GX 339-4,GX339-4,BH,BH,40104,4,51425.13965,17789.0,9763.0,AO4/P40104/40104-01-09-00,explicit_designation_and_independent_catalog_position,high,0.0009979335944064263,255.705,-48.789,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
40108-03-04-00,gx_339_4,GX 339-4,GX339-4,BH,BH,40108,4,51441.1828,24413.0,13342.0,AO4/P40108/40108-03-04-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
40108-03-04-02,gx_339_4,GX 339-4,GX339-4,BH,BH,40108,4,51441.4848,5400.0,1846.0,AO4/P40108/40108-03-04-02,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
40108-03-04-01,gx_339_4,GX 339-4,GX339-4,BH,BH,40108,4,51441.60342,2591.0,1924.0,AO4/P40108/40108-03-04-01,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
40108-03-04-03,gx_339_4,GX 339-4,GX339-4,BH,BH,40108,4,51441.67091,1715.0,1002.0,AO4/P40108/40108-03-04-03,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
50117-01-01-00,gx_339_4,GX 339-4,GX339-4,BH,BH,50117,5,51798.72635,2756.0,1206.0,AO5/P50117/50117-01-01-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
50117-01-01-01,gx_339_4,GX 339-4,GX339-4,BH,BH,50117,5,51798.79019,3000.0,960.0,AO5/P50117/50117-01-01-01,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
50117-01-02-00,gx_339_4,GX 339-4,GX339-4,BH,BH,50117,5,51965.61621,10561.0,7218.0,AO5/P50117/50117-01-02-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
50117-01-02-05,gx_339_4,GX 339-4,GX339-4,BH,BH,50117,5,51966.16065,2681.0,1575.0,AO5/P50117/50117-01-02-05,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
50117-01-02-04,gx_339_4,GX 339-4,GX339-4,BH,BH,50117,5,51966.22155,3440.0,1920.0,AO5/P50117/50117-01-02-04,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
50117-01-02-03,gx_339_4,GX 339-4,GX339-4,BH,BH,50117,5,51966.29538,3544.0,1818.0,AO5/P50117/50117-01-02-03,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
50117-01-02-02,gx_339_4,GX 339-4,GX339-4,BH,BH,50117,5,51966.3614,2816.0,1800.0,AO5/P50117/50117-01-02-02,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-01-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,51974.04364,2040.0,1456.0,AO6/P60705/60705-01-01-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-01-01,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,51974.17571,2029.0,1434.0,AO6/P60705/60705-01-01-01,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-02-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,51979.68164,4404.0,2091.0,AO6/P60705/60705-01-02-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-03-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,51985.92028,1723.0,932.0,AO6/P60705/60705-01-03-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-04-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,51997.13481,2137.0,940.0,AO6/P60705/60705-01-04-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-05-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52003.34428,2709.0,1228.0,AO6/P60705/60705-01-05-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-06-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52008.60933,1589.0,964.0,AO6/P60705/60705-01-06-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-07-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52016.56361,1581.0,944.0,AO6/P60705/60705-01-07-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-08-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52023.65667,3396.0,1067.0,AO6/P60705/60705-01-08-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-09-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52030.78897,1342.0,927.0,AO6/P60705/60705-01-09-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-10-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52038.77551,1958.0,991.0,AO6/P60705/60705-01-10-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-11-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52043.25046,3360.0,1060.0,AO6/P60705/60705-01-11-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-13-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52058.12272,1380.0,871.0,AO6/P60705/60705-01-13-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-14-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52066.43633,1406.0,738.0,AO6/P60705/60705-01-14-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-15-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52073.94254,1860.0,1105.0,AO6/P60705/60705-01-15-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-16-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52078.24896,1151.0,655.0,AO6/P60705/60705-01-16-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-17-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52088.07905,1860.0,777.0,AO6/P60705/60705-01-17-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-18-01,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52095.99367,554.0,57.0,AO6/P60705/60705-01-18-01,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-18-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52096.00008,1993.0,598.0,AO6/P60705/60705-01-18-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-19-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52102.23124,2930.0,1141.0,AO6/P60705/60705-01-19-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-20-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52110.06948,2142.0,592.0,AO6/P60705/60705-01-20-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-21-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52114.89626,3120.0,1244.0,AO6/P60705/60705-01-21-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-22-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52122.25914,2578.0,579.0,AO6/P60705/60705-01-22-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-23-01,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52128.5628,2856.0,787.0,AO6/P60705/60705-01-23-01,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-23-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52128.63683,2396.0,536.0,AO6/P60705/60705-01-23-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-24-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52136.97258,2820.0,837.0,AO6/P60705/60705-01-24-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-25-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52141.87106,2162.0,1098.0,AO6/P60705/60705-01-25-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-26-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52150.97861,3059.0,1175.0,AO6/P60705/60705-01-26-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-27-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52155.77551,2106.0,930.0,AO6/P60705/60705-01-27-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-28-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52165.49649,1550.0,902.0,AO6/P60705/60705-01-28-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-29-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52169.86968,2314.0,1093.0,AO6/P60705/60705-01-29-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-30-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52177.13044,1557.0,916.0,AO6/P60705/60705-01-30-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-31-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52183.97931,2863.0,814.0,AO6/P60705/60705-01-31-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-32-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52192.76869,3321.0,1270.0,AO6/P60705/60705-01-32-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-33-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52200.06814,2406.0,898.0,AO6/P60705/60705-01-33-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-34-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52207.93523,2185.0,870.0,AO6/P60705/60705-01-34-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-35-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52212.95011,1592.0,937.0,AO6/P60705/60705-01-35-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
60705-01-36-00,gx_339_4,GX 339-4,GX_339-4,BH,BH,60705,6,52221.6819,2580.0,1207.0,AO6/P60705/60705-01-36-00,explicit_designation_and_independent_catalog_position,high,0.00019603877640702257,255.70599,-48.79,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_gx_339_4.json,
